inventory_type,Ven Nbr,Vendor Address                               ,Remit to                                     ,Contact Info                                 ,Terms,Last PO,Last Payment,source_tier,source_file,ingested_at
,521120.0,Tom Wheeler                                  ,SAME                                         ,                                             ,NET 30 DAYS,,Ck #521120,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,14246 ELMCREST COURT                         ,                                             ,                                             ,,,4/14/08,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"Clive, IA 50325                              ",                                             ,                                             ,,,228.41,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,521140.0,Total Identity Group                         ,SAME                                         ,                                             ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,2340 Brighton Henrietta                      ,                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"Rochester, NY 14623                          ",                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,521160.0,Town of Niskayuna                            ,SAME                                         ,Ph : 386-4522                                ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,Application for building and z               ,                                             ,Fax: 386-4592                                ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,One Niskayuna Circle                         ,                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"Niskayuna, NY 12309                          ",                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,521180.0,Treasurer Polk Co.                           ,SAME                                         ,Ph : 515-286-3030                            ,NET 30 DAYS,,Ck #26686,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,Mary Maloney                                 ,                                             ,                                             ,,,6/6/25,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,111 Court Ave.                               ,                                             ,                                             ,,,236.00,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"Des Moines, IA 50309                         ",                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,521200.0,Treasurer-State of Iowa                      ,SAME                                         ,                                             ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,Iowa Department of Revenue Sal               ,                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,PO Box 10412                                 ,                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"Des Moines, IA 50309                         ",                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,521220.0,Triangle Sign Co                             ,SAME                                         ,Everett Hoskins                              ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"221 North ""B"" Street                         ",                                             ,Trianglesignco@fuse.net                      ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"Hamilton, OH 45013                           ",                                             ,Ph : (513) 863-2578                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,                                             ,                                             ,Fax: (513) 863-8740                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,521240.0,Trient Technologies                          ,SAME                                         ,snowz@trienttech.com                         ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,101 Trient Drive                             ,                                             ,Ph : (800) 608-4695                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"Woodville, WI 54028                          ",                                             ,Fax: (715) 698-2545                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,521260.0,AIRPORT SIGN & GRAPHICS - TRIM DESIGN        ,SAME                                         ,SHAWN KINMAN                                 ,NET 30 DAYS,15015,Ck #521260,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,5807 FLEUR DRIVE STE A                       ,                                             ,trimdesignofiowa@msn.com                     ,,5/3/17,5/5/17,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"DES MOINES, IA 50321                         ",                                             ,Ph : (515) 224-4959                          ,,,95.76,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,                                             ,                                             ,Fax: (515) 224-9794                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,521280.0,TRIMARK SIGNWORKS                            ,SAME                                         ,Ph : 316-263-2224                            ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,319 S. OAK                                   ,                                             ,Fax: 316-263-1463                            ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"WICHITA, KS 67213                            ",                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,521300.0,Trison Construction                          ,SAME                                         ,Ph : 240-876-3515                            ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,5111 Berwyn RD Suite #200                    ,                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"College Park, MD 20740                       ",                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,521320.0,Tube Art Display                             ,SAME                                         ,Bill Martens                                 ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,2730 Occidental Ave South                    ,                                             ,scmoll@tubeart.com                           ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"Seattle, WA 98134                            ",                                             ,Ph : (206) 223-1122                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,                                             ,                                             ,Fax: (206) 622-8930                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,521360.0,Tubular Steel                                ,SAME                                         ,Ph : 314-851-9200                            ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,1031 Executive Parkway Drive                 ,                                             ,Fax: 314-851-9336                            ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,P.O. Box 52                                  ,                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"St. Louis, MO 63150-0052                     ",                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,521380.0,Tupp Signs                                   ,SAME                                         ,Ph : 302-322-1600                            ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,457 E. New Churchmans Road                   ,                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"New Castle, DE 19720                         ",                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,521400.0,Turnroth Sign Company                        ,SAME                                         ,Rick Turnroth                                ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,1207 East Rock Falls Road                    ,                                             ,Ph : (815) 625-1155                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"Rock Falls, IL 61071                         ",                                             ,Fax: (815) 625-1158                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,521420.0,Twin State Sign Co                           ,SAME                                         ,Monique                                      ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,14 Gauthier Dr                               ,                                             ,twinsign@together.net                        ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"Essex Junction, VT 05452                     ",                                             ,Ph : (800) 696-7289                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,                                             ,                                             ,Fax: (802) 872-8949                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,521440.0,TYSON SIGN SYSTEMS                           ,TYSON SIGN SYSTEMS                           ,DOTTIE HUNTER                                ,NET 30 DAYS,1490,Ck #521440,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,2487 HWY 501 EAST                            ,PO BOX 50580                                 ,Ph : (843) 448-5168                          ,,8/17/07,9/18/07,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"CONWAY, SC 29526                             ","MYRTLE BEACH, SC 29579                       ",Fax: (843) 448-0535                          ,,,75.00,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,521460.0,UJC Electronics                              ,SAME                                         ,Ph : 515-282-1650                            ,NET 30 DAYS,1502,Ck #521460,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,2150 Delavan Dr.                             ,                                             ,Fax: 515-282-1680                            ,,8/20/07,9/18/07,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"West Des Moines, IA 50265                    ",                                             ,                                             ,,,"6,074.00",4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,521480.0,ULINE SHIPPING SUPPLY SPECIALI               ,ULINE                                        ,KATIE DREW                                   ,NET 30 DAYS,25168,Ck #521480,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,2200 S. LAKESIDE DRIVE                       ,PO BOX 88741                                 ,katie.drew@uline.com                         ,,6/17/25,6/24/25,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"WAUKEGAN, IL 60085                           ","CHICAGO, IL 60680-1741                       ",Ph : 1-800-295-5510                          ,,,175.20,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,                                             ,                                             ,Fax: Katie.Drew@uline.com <katie.drew@uline.c,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,521500.0,ULRICH SIGNS                                 ,SAME                                         ,Ph : 716-434-0167                            ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,250 STATE ROAD                               ,                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"LOCKPORT, NY 14094                           ",                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,521520.0,UNDERWRITERS LABORATORIES INC                ,SAME                                         ,Ph : (847) 272-8800                          ,NET 30 DAYS,17993,Ck #521520,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,PO BOX 75330                                 ,                                             ,Fax: (847) 272-8129                          ,,4/25/22,5/8/25,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"CHICAGO, IL 60675-5330                       ",                                             ,                                             ,,,842.87,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,521540.0,Amigo Food Systems                           ,SAME                                         ,Ph : (731) 285-6004 (Offi                    ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,PO Box 588                                   ,                                             ,Fax: (731) 285-1856                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"Cape Girardeau, MO 63701                     ",                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,521560.0,"UNISHIPPERS ( J&D LOGISTICS, INC.            ",UNISHIPPERS                                  ,marianne.kramer@unishippers.com              ,NET 30 DAYS,25281,Ck #521560,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,PO BOX 42036                                 ,PO BOX 733851                                ,Ph : (515) 226-1575                          ,,7/18/25,7/11/25,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"URBANDALE, IA 50323                          ","DALLAS, TX 75373                             ",                                             ,,,183.45,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,521580.0,Unisign Corp                                 ,SAME                                         ,Terry Hicks                                  ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,U S 23 & Daniels Creek Rd.                   ,                                             ,Ph : (606) 874-6777                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,PO BOX 76                                    ,                                             ,Fax: (606) 874-6800                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"Ivel, KY 41642                               ",                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,521600.0,UNITED CARRIERS                              ,SAME                                         ,                                             ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,588 NASHVILLE PIKE Ste A                     ,                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"Gallatin, TN 37066                           ",                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,521640.0,United Sign Corporation                      ,SAME                                         ,David Pickett                                ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,4900 Lister Avenue                           ,                                             ,unitsignkc@aol.com                           ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,PO Box 300228                                ,                                             ,Ph : (816) 923-8208                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"Kansas City, MO 64150                        ",                                             ,Fax: (816) 923-9512                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,521660.0,United Signs Inc.                            ,SAME                                         ,Ph : (513) 681-6600                          ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,1030 Straight St.                            ,                                             ,Fax: (513) 681-0818                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"Cincinnati, OH 45214                         ",                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,521680.0,United States Treasury                       ,SAME                                         ,                                             ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,P.O. Box 660264                              ,                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"Dallas, TX 75266-0264                        ",                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,521700.0,UNIVERSAL MANUFACTURING & SIGN               ,UNIVERSAL MANUFACTURING & SIGN               ,STARR GIL                                    ,NET 30 DAYS,14471,Ck #521700,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,2745 W. WILLOW ST                            ,PO BOX 62032                                 ,unisignco@aol.com                            ,,12/27/16,1/10/17,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"LAFAYETTE, LA 70583                          ","LAFAYETTE, LA 70596                          ",Ph : (337) 234-1466                          ,,,315.00,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,                                             ,                                             ,Fax: (337) 234-2180                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,521720.0,UNIVERSAL SIGNS INC.                         ,SAME                                         ,RICK PALMATEER                               ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,1033 THOMAS AVE.                             ,                                             ,unisign@qwest.net                            ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"ST. PAUL, MN 55104                           ",                                             ,Ph : (651) 645-0223                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,                                             ,                                             ,Fax: (651) 645-2531                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,521740.0,UPS                                          ,SAME                                         ,Ph : (404) 828-6000 ext.                     ,NET 30 DAYS,,Ck #337,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,55 Glenlake Pkwy                             ,                                             ,Fax: (404) 828-6562                          ,,6/4/14,3/3/17,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"Atlanta, GA 30328                            ",                                             ,                                             ,,,"3,326.58",4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,521750.0,"US SIGNCRAFTERS, INC.                        ",SAME                                         ,                                             ,NET 30 DAYS,2586,Ck #521750,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,216 LINCOLN WAY EAST                         ,                                             ,                                             ,,5/15/08,6/11/08,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"OSCEOLA, IN 46561                            ",                                             ,                                             ,,,250.00,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,521760.0,UPS FREIGHT                                  ,UPS                                          ,Ph : 1-800-333-7400                          ,NET 30 DAYS,3715,Ck #763,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,28013 NETWORK PLACE                          ,PO BOX 809488                                ,                                             ,,5/12/09,3/28/25,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"CHICAGO, IL 60673-1280                       ","CHICAGO, IL 60680-9488                       ",                                             ,,,"2,802.82",4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,521780.0,UPS SUPPLY CHAIN SOLUTIONS INC               ,SAME                                         ,                                             ,NET 30 DAYS,4561,Ck #521780,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,28013 NETWORK PLACE                          ,                                             ,                                             ,,3/10/10,11/6/23,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"CHICAGO, IL 60673-1280                       ",                                             ,                                             ,,,92.16,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,521800.0,USF Holland Inc.                             ,SAME                                         ,Ph : 616-395-5170                            ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,Drawer #5833                                 ,                                             ,Fax: 616-395-5185                            ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,PO Box 79001                                 ,                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"Detroit, MI 48279-5833                       ",                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,521820.0,Valley Electric Inc                          ,Valley Electric Inc                          ,                                             ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,6687 Malouff Road                            ,P.O. Box 644                                 ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"Alamosa, CO 81101                            ","Alamosa, CO 81101                            ",                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,521840.0,VAN METER INDUSTRIAL                         ,SAME                                         ,EMMIT FRITZ                                  ,NET 30 DAYS,,Ck #26640,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,ATTN: CHAROL STEINFORD                       ,                                             ,efritz@vanmeterinc.com                       ,,8/18/14,5/19/25,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,850 32ND AVE SW                              ,                                             ,Ph : 319-368-2872                            ,,,487.51,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"CEDAR RAPIDS, IA 52404                       ",                                             ,Fax: 319-298-1294                            ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,521860.0,"VAN METER INDUSTRIAL, INC.                   ","VAN METER INDUSTRIAL, INC.                   ",NICK BELLINGHAUSEN                           ,NET 30 DAYS,25246,Ck #521860,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,1751 GUTHRIE AVE                             ,PO BOX 801077                                ,NBellinghausen@vanmeterinc.com>              ,,7/14/25,7/18/25,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"DES MOINES, IA 50316-2135                    ","KANSAS CITY, MO 64180-1077                   ",Ph : 515 393 5701                            ,,,860.03,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,                                             ,                                             ,Fax: EFritz@vanmeterinc.com                  ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,521900.0,Vancouver Sign Company                       ,SAME                                         ,Bruce Hagensen                               ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,6615 NE Highway 99                           ,                                             ,Bruce@vansignco.com                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"Vancouver, WA 98665                          ",                                             ,Ph : (360) 693-4773                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,                                             ,                                             ,Fax: (360) 693-2747                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,521920.0,VERIZON WIRELESS                             ,SAME                                         ,Ph : 1-800-922-0204                          ,NET 30 DAYS,,Ck #521920,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,PO BOX 25506                                 ,                                             ,                                             ,,,3/31/08,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"LEHIGH VALLEY, PA 18002-5506                 ",                                             ,                                             ,,,403.07,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,521940.0,Verizon Wireless                             ,SAME                                         ,Ph : (908) 306-7000                          ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,180 Washington Valley Rd.                    ,                                             ,Fax: (908) 306-6927                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"Bedminster, NJ 07921                         ",                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,521960.0,Victory Signs                                ,SAME                                         ,Tim Fryer                                    ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,Tim Fryer                                    ,                                             ,victorysigns@yahoo.com                       ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,4200 Easton Drive #15                        ,                                             ,Ph : 661-325-2001                            ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"Bakersfield, CA 93309                        ",                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,521980.0,Visual Identity Custom Signs                 ,SAME                                         ,Ph : 501-362-6272                            ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,100 South 11th Street                        ,                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"Heber Springs, AR 72543                      ",                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,522000.0,Vodaci Technologies                          ,SAME                                         ,Ph : (515) 252-0800                          ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
