inventory_type,Ven Nbr,Vendor Address                               ,Remit to                                     ,Contact Info                                 ,Terms,Last PO,Last Payment,source_tier,source_file,ingested_at
,520860.0,The Neon Shop                                ,SAME                                         ,Brad Bardin                                  ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,1121 Walnut St.                              ,                                             ,Ph : 325-673-9900                            ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"Abilene, TX 79601                            ",                                             ,Fax: 325-673-9966                            ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,520880.0,The Sign City                                ,SAME                                         ,Ph : 856-451-4848                            ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,648 Landis Avenue                            ,                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"Bridgeton, NJ 08302                          ",                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,520900.0,The Sign Company of Wilmington               ,SAME                                         ,Ph : 919-392-1414                            ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,428 Landmark Dr.                             ,                                             ,Fax: 910-392-2726                            ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"Wilmington, NC 28412                         ",                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,520920.0,The Sign Shop                                ,SAME                                         ,Ph : (719) 384-7307                          ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,117 W. Second St.                            ,                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"LaJuanta, CO 81050                           ",                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,520940.0,THE SIGN SHOP                                ,SAME                                         ,Ph : 706 882-6787                            ,NET 30 DAYS,4939,Ck #520940,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,704 WHITESVILLE ST                           ,                                             ,Fax: 706-882-5777                            ,,7/6/10,8/3/10,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"LAGRANGE, GA 30240                           ",                                             ,                                             ,,,650.00,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,520960.0,The Tool Hospital                            ,SAME                                         ,Ph : 800-209-3526                            ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,9447 J Street                                ,                                             ,Fax: 402-592-5406                            ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"Omaha, NE 68127                              ",                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,520980.0,Third Party Solutions                        ,SAME                                         ,Ph : 901-681-9080                            ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,PO Box 1000 Dept.#492                        ,                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"Memphis, TN 38148-0492                       ",                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,521000.0,THOMAS RONALD G.                             ,SAME                                         ,                                             ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,455 NE Broadway Ave                          ,                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"Des Moines, IA 50313                         ",                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,521020.0,BRIAN THOMPSON                               ,SAME                                         ,Ph : (515) 685-2592                          ,NET 30 DAYS,,Ck #521020,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,122 CEDAR LANE                               ,                                             ,                                             ,,,3/2/11,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"HUXLEY, IA 50124                             ",                                             ,                                             ,,,28.13,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,521040.0,Thompson Electric Sign Company               ,SAME                                         ,Sid Blanchard                                ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,10122 Mammoth Avenue                         ,                                             ,thompson_signs@yahoo.com                     ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"Baton Rouge, LA 70814                        ",                                             ,Ph : (225) 925-8190                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,                                             ,                                             ,Fax: (225) 925-8029                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,521060.0,RICHARD THOMPSON                             ,SAME                                         ,Ph : 641 747 2234                            ,NET 30 DAYS,,Ck #26198,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,2022 DOGWOOD AVE                             ,                                             ,                                             ,,,1/6/25,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"GUTHRIE CENTER, IA 50115                     ",                                             ,                                             ,,,291.15,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,521080.0,TIME-O-MATIC                                 ,SAME                                         ,Ph : (800) 637-2645 X122                     ,NET 30 DAYS,25267,Ck #26723,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,1015 MAPLE STREET                            ,                                             ,Fax: (217) 442-1020                          ,,7/16/25,6/13/25,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"DANVILLE, IL 61832                           ",                                             ,                                             ,,,"12,886.34",4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,521100.0,Todd Signs Inc.                              ,SAME                                         ,Todd Johnson                                 ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,5147 Miller Trunk Highway                    ,                                             ,Ph : (218) 729-6800                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"Duluth, MN 55811                             ",                                             ,Fax: (218) 729-6434                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,521120.0,Tom Wheeler                                  ,SAME                                         ,                                             ,NET 30 DAYS,,Ck #521120,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,14246 ELMCREST COURT                         ,                                             ,                                             ,,,4/14/08,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"Clive, IA 50325                              ",                                             ,                                             ,,,228.41,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,521140.0,Total Identity Group                         ,SAME                                         ,                                             ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,2340 Brighton Henrietta                      ,                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"Rochester, NY 14623                          ",                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,521160.0,Town of Niskayuna                            ,SAME                                         ,Ph : 386-4522                                ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,Application for building and z               ,                                             ,Fax: 386-4592                                ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,One Niskayuna Circle                         ,                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"Niskayuna, NY 12309                          ",                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,521180.0,Treasurer Polk Co.                           ,SAME                                         ,Ph : 515-286-3030                            ,NET 30 DAYS,,Ck #26686,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,Mary Maloney                                 ,                                             ,                                             ,,,6/6/25,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,111 Court Ave.                               ,                                             ,                                             ,,,236.00,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"Des Moines, IA 50309                         ",                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,521200.0,Treasurer-State of Iowa                      ,SAME                                         ,                                             ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,Iowa Department of Revenue Sal               ,                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,PO Box 10412                                 ,                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"Des Moines, IA 50309                         ",                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,521220.0,Triangle Sign Co                             ,SAME                                         ,Everett Hoskins                              ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"221 North ""B"" Street                         ",                                             ,Trianglesignco@fuse.net                      ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"Hamilton, OH 45013                           ",                                             ,Ph : (513) 863-2578                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,                                             ,                                             ,Fax: (513) 863-8740                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,521240.0,Trient Technologies                          ,SAME                                         ,snowz@trienttech.com                         ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,101 Trient Drive                             ,                                             ,Ph : (800) 608-4695                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"Woodville, WI 54028                          ",                                             ,Fax: (715) 698-2545                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,521260.0,AIRPORT SIGN & GRAPHICS - TRIM DESIGN        ,SAME                                         ,SHAWN KINMAN                                 ,NET 30 DAYS,15015,Ck #521260,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,5807 FLEUR DRIVE STE A                       ,                                             ,trimdesignofiowa@msn.com                     ,,5/3/17,5/5/17,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"DES MOINES, IA 50321                         ",                                             ,Ph : (515) 224-4959                          ,,,95.76,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,                                             ,                                             ,Fax: (515) 224-9794                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,521280.0,TRIMARK SIGNWORKS                            ,SAME                                         ,Ph : 316-263-2224                            ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,319 S. OAK                                   ,                                             ,Fax: 316-263-1463                            ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"WICHITA, KS 67213                            ",                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,521300.0,Trison Construction                          ,SAME                                         ,Ph : 240-876-3515                            ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,5111 Berwyn RD Suite #200                    ,                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"College Park, MD 20740                       ",                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,521320.0,Tube Art Display                             ,SAME                                         ,Bill Martens                                 ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,2730 Occidental Ave South                    ,                                             ,scmoll@tubeart.com                           ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"Seattle, WA 98134                            ",                                             ,Ph : (206) 223-1122                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,                                             ,                                             ,Fax: (206) 622-8930                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,521360.0,Tubular Steel                                ,SAME                                         ,Ph : 314-851-9200                            ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,1031 Executive Parkway Drive                 ,                                             ,Fax: 314-851-9336                            ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,P.O. Box 52                                  ,                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"St. Louis, MO 63150-0052                     ",                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,521380.0,Tupp Signs                                   ,SAME                                         ,Ph : 302-322-1600                            ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,457 E. New Churchmans Road                   ,                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"New Castle, DE 19720                         ",                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,521400.0,Turnroth Sign Company                        ,SAME                                         ,Rick Turnroth                                ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,1207 East Rock Falls Road                    ,                                             ,Ph : (815) 625-1155                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"Rock Falls, IL 61071                         ",                                             ,Fax: (815) 625-1158                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,521420.0,Twin State Sign Co                           ,SAME                                         ,Monique                                      ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,14 Gauthier Dr                               ,                                             ,twinsign@together.net                        ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"Essex Junction, VT 05452                     ",                                             ,Ph : (800) 696-7289                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,                                             ,                                             ,Fax: (802) 872-8949                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,521440.0,TYSON SIGN SYSTEMS                           ,TYSON SIGN SYSTEMS                           ,DOTTIE HUNTER                                ,NET 30 DAYS,1490,Ck #521440,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,2487 HWY 501 EAST                            ,PO BOX 50580                                 ,Ph : (843) 448-5168                          ,,8/17/07,9/18/07,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"CONWAY, SC 29526                             ","MYRTLE BEACH, SC 29579                       ",Fax: (843) 448-0535                          ,,,75.00,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,521460.0,UJC Electronics                              ,SAME                                         ,Ph : 515-282-1650                            ,NET 30 DAYS,1502,Ck #521460,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,2150 Delavan Dr.                             ,                                             ,Fax: 515-282-1680                            ,,8/20/07,9/18/07,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"West Des Moines, IA 50265                    ",                                             ,                                             ,,,"6,074.00",4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,521480.0,ULINE SHIPPING SUPPLY SPECIALI               ,ULINE                                        ,KATIE DREW                                   ,NET 30 DAYS,25168,Ck #521480,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,2200 S. LAKESIDE DRIVE                       ,PO BOX 88741                                 ,katie.drew@uline.com                         ,,6/17/25,6/24/25,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"WAUKEGAN, IL 60085                           ","CHICAGO, IL 60680-1741                       ",Ph : 1-800-295-5510                          ,,,175.20,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,                                             ,                                             ,Fax: Katie.Drew@uline.com <katie.drew@uline.c,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,521500.0,ULRICH SIGNS                                 ,SAME                                         ,Ph : 716-434-0167                            ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,250 STATE ROAD                               ,                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"LOCKPORT, NY 14094                           ",                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,521520.0,UNDERWRITERS LABORATORIES INC                ,SAME                                         ,Ph : (847) 272-8800                          ,NET 30 DAYS,17993,Ck #521520,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,PO BOX 75330                                 ,                                             ,Fax: (847) 272-8129                          ,,4/25/22,5/8/25,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"CHICAGO, IL 60675-5330                       ",                                             ,                                             ,,,842.87,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,521540.0,Amigo Food Systems                           ,SAME                                         ,Ph : (731) 285-6004 (Offi                    ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,PO Box 588                                   ,                                             ,Fax: (731) 285-1856                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"Cape Girardeau, MO 63701                     ",                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,521560.0,"UNISHIPPERS ( J&D LOGISTICS, INC.            ",UNISHIPPERS                                  ,marianne.kramer@unishippers.com              ,NET 30 DAYS,25281,Ck #521560,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,PO BOX 42036                                 ,PO BOX 733851                                ,Ph : (515) 226-1575                          ,,7/18/25,7/11/25,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"URBANDALE, IA 50323                          ","DALLAS, TX 75373                             ",                                             ,,,183.45,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,521580.0,Unisign Corp                                 ,SAME                                         ,Terry Hicks                                  ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,U S 23 & Daniels Creek Rd.                   ,                                             ,Ph : (606) 874-6777                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,PO BOX 76                                    ,                                             ,Fax: (606) 874-6800                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"Ivel, KY 41642                               ",                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,521600.0,UNITED CARRIERS                              ,SAME                                         ,                                             ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,588 NASHVILLE PIKE Ste A                     ,                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"Gallatin, TN 37066                           ",                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,521640.0,United Sign Corporation                      ,SAME                                         ,David Pickett                                ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,4900 Lister Avenue                           ,                                             ,unitsignkc@aol.com                           ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,PO Box 300228                                ,                                             ,Ph : (816) 923-8208                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"Kansas City, MO 64150                        ",                                             ,Fax: (816) 923-9512                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,521660.0,United Signs Inc.                            ,SAME                                         ,Ph : (513) 681-6600                          ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,1030 Straight St.                            ,                                             ,Fax: (513) 681-0818                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"Cincinnati, OH 45214                         ",                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,521680.0,United States Treasury                       ,SAME                                         ,                                             ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,P.O. Box 660264                              ,                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"Dallas, TX 75266-0264                        ",                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,521700.0,UNIVERSAL MANUFACTURING & SIGN               ,UNIVERSAL MANUFACTURING & SIGN               ,STARR GIL                                    ,NET 30 DAYS,14471,Ck #521700,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,2745 W. WILLOW ST                            ,PO BOX 62032                                 ,unisignco@aol.com                            ,,12/27/16,1/10/17,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"LAFAYETTE, LA 70583                          ","LAFAYETTE, LA 70596                          ",Ph : (337) 234-1466                          ,,,315.00,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,                                             ,                                             ,Fax: (337) 234-2180                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,521720.0,UNIVERSAL SIGNS INC.                         ,SAME                                         ,RICK PALMATEER                               ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,1033 THOMAS AVE.                             ,                                             ,unisign@qwest.net                            ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"ST. PAUL, MN 55104                           ",                                             ,Ph : (651) 645-0223                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,                                             ,                                             ,Fax: (651) 645-2531                          ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,521740.0,UPS                                          ,SAME                                         ,Ph : (404) 828-6000 ext.                     ,NET 30 DAYS,,Ck #337,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,55 Glenlake Pkwy                             ,                                             ,Fax: (404) 828-6562                          ,,6/4/14,3/3/17,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"Atlanta, GA 30328                            ",                                             ,                                             ,,,"3,326.58",4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,521750.0,"US SIGNCRAFTERS, INC.                        ",SAME                                         ,                                             ,NET 30 DAYS,2586,Ck #521750,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,216 LINCOLN WAY EAST                         ,                                             ,                                             ,,5/15/08,6/11/08,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"OSCEOLA, IN 46561                            ",                                             ,                                             ,,,250.00,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
